119,119,119 119,102,102 102,102,102 136,136,119 131,115,113 115,114,96 136,136,136 119,104,95 80,78,73
119,119,119 119,102,102 102,102,102 136,136,119 131,115,113 115,115,97 136,136,136 113,101,93 74,74,71
119,119,119 119,102,102 102,102,102 136,136,119 131,115,113 115,115,97 136,136,136 113,101,94 77,76,71
119,119,119 119,102,102 102,102,102 136,136,119 131,115,113 115,115,97 136,136,136 115,101,95 80,78,74
119,119,119 119,102,102 102,102,102 136,136,119 131,115,113 115,115,97 136,136,136 115,102,98 78,78,74
119,119,119 119,102,102 102,102,102 136,136,119 131,115,113 115,115,97 136,136,136 120,109,102 84,84,79
119,119,119 119,102,102 102,102,102 136,136,119 131,115,113 117,115,96 136,136,136 127,112,100 97,93,74
119,119,119 119,102,102 102,102,102 136,136,119 131,115,114 115,114,97 136,136,136 116,102,98 79,78,75
119,119,119 119,102,102 102,102,102 136,136,119 131,115,114 115,115,98 136,136,136 113,102,96 78,80,74
119,119,119 119,102,102 102,102,102 136,136,119 131,115,114 115,115,98 136,136,136 116,106,98 81,82,76
119,119,119 119,102,102 102,102,102 136,136,119 131,115,114 115,115,98 136,136,136 117,105,102 81,82,79
119,119,119 119,102,102 102,102,102 136,136,119 131,115,114 115,115,98 136,136,136 118,104,102 81,79,76
119,119,119 119,102,102 102,102,102 136,136,119 131,115,114 115,115,98 136,136,136 122,111,104 85,86,81
119,119,119 119,102,102 102,102,102 136,136,119 131,116,115 119,119,100 136,136,136 118,109,103 92,92,84
119,119,119 119,102,102 102,102,102 136,136,119 132,115,113 115,114,96 136,136,136 116,102,93 81,79,73
119,119,119 119,102,102 102,102,102 136,136,119 132,115,113 116,115,97 136,136,136 117,103,95 81,79,73
119,119,119 119,102,102 102,102,102 136,136,119 132,115,114 117,116,99 136,136,136 121,106,101 86,84,79
119,119,119 119,102,102 102,102,102 136,136,119 132,116,112 128,128,106 136,136,136 129,111,96 119,118,90
119,119,119 119,102,102 102,102,102 136,136,119 132,116,114 115,115,98 136,136,136 120,108,100 81,82,77
119,119,119 119,102,102 102,102,102 136,136,119 132,116,114 116,116,98 136,136,136 115,102,95 80,79,74
119,119,119 119,102,102 102,102,102 136,136,119 132,116,114 116,116,98 136,136,136 120,109,101 83,83,78
119,119,119 119,102,102 102,102,102 136,136,119 132,116,114 116,116,98 136,136,136 120,109,101 84,83,78
119,119,119 119,102,102 102,102,102 136,136,119 132,116,114 117,117,99 136,136,136 120,110,100 85,87,79
119,119,119 119,102,102 102,102,102 136,136,119 132,116,114 119,119,100 136,136,136 120,109,101 84,83,78
119,119,119 119,102,102 102,102,102 136,136,119 132,116,115 114,114,97 136,136,136 120,109,102 77,78,74
119,119,119 119,102,102 102,102,102 136,136,119 132,116,115 114,114,97 136,136,136 120,109,103 77,78,74
119,119,119 119,102,102 102,102,102 136,136,119 132,116,115 114,114,97 136,136,136 120,109,103 77,78,75
119,119,119 119,102,102 102,102,102 136,136,119 132,116,115 114,114,97 136,136,136 122,111,104 83,84,78
119,119,119 119,102,102 102,102,102 136,136,119 132,116,115 114,114,97 136,136,136 122,111,104 84,84,78
119,119,119 119,102,102 102,102,102 136,136,119 132,116,115 116,116,99 136,136,136 119,108,104 83,84,81
119,119,119 119,102,102 102,102,102 136,136,119 132,116,115 116,116,99 136,136,136 123,110,102 86,85,79
119,119,119 119,102,102 102,102,102 136,136,119 132,116,115 119,119,100 136,136,136 120,109,101 84,83,78
119,119,119 119,102,102 102,102,102 136,136,119 132,117,115 116,116,98 136,136,136 123,112,106 86,87,82
119,119,119 119,102,102 102,102,102 136,136,119 132,117,115 116,117,99 136,136,136 121,111,106 84,86,82
119,119,119 119,102,102 102,102,102 136,136,119 133,116,115 117,116,99 136,136,136 120,107,100 84,83,78
119,119,119 119,102,102 102,102,102 136,136,119 133,116,115 118,117,99 136,136,136 123,109,102 91,88,82
119,119,119 119,102,102 102,102,102 136,136,119 133,117,114 118,118,98 136,136,136 125,115,101 79,81,73
119,119,119 119,102,102 102,102,102 136,136,119 133,117,114 125,125,99 136,136,136 125,111,97 118,117,90
119,119,119 119,102,102 102,102,102 136,136,119 133,117,115 115,116,99 136,136,136 123,112,106 86,87,82
119,119,119 119,102,102 102,102,102 136,136,119 133,117,115 116,116,98 136,136,136 122,111,104 84,84,78
119,119,119 119,102,102 102,102,102 136,136,119 133,117,115 117,117,100 136,136,136 123,112,106 86,87,82
119,119,119 119,102,102 102,102,102 136,136,119 133,117,116 118,118,100 136,136,136 123,114,106 89,89,82
119,119,119 119,102,102 102,102,102 136,136,119 133,118,116 118,118,100 136,136,136 123,114,106 89,90,82
119,119,119 119,102,102 102,102,102 136,136,119 134,117,113 125,125,103 136,136,136 129,117,99 119,119,107
119,119,119 119,102,102 102,102,102 136,136,119 134,117,113 128,128,106 136,136,136 151,136,104 119,119,105
119,119,119 119,102,102 102,102,102 136,136,119 134,117,114 115,115,97 136,136,136 126,111,101 83,81,75
119,119,119 119,102,102 102,102,102 136,136,119 134,118,117 118,118,101 136,136,136 127,117,111 89,90,86
119,119,119 119,102,102 102,102,102 136,136,119 135,118,113 128,128,108 136,136,136 137,121,99 119,119,106
119,119,119 119,102,102 102,102,102 136,136,119 135,118,114 122,116,96 136,136,136 127,111,96 102,83,72
119,119,119 119,102,102 102,102,102 136,136,119 135,118,115 121,120,101 136,136,136 128,112,104 104,100,91
119,119,119 119,102,102 102,102,102 136,136,119 135,119,113 128,127,104 136,136,136 135,120,95 119,119,113
119,119,119 119,102,102 102,102,102 136,136,119 135,119,114 118,118,98 136,136,136 127,115,100 89,89,77
119,119,119 119,102,102 102,102,102 136,136,119 135,119,117 119,119,101 136,136,136 125,113,106 92,92,86
119,119,119 119,102,102 102,102,102 136,136,119 136,118,116 121,120,101 136,136,136 139,122,113 98,94,87
119,119,119 119,102,102 102,102,102 136,136,119 136,119,116 119,118,100 136,136,136 147,130,118 93,90,82
119,119,119 119,102,102 102,102,102 136,136,119 136,119,116 120,118,100 136,136,136 134,117,106 93,89,82
119,119,119 119,102,102 102,102,102 136,136,119 136,120,115 117,117,98 136,136,136 110,98,90 81,82,73
119,119,119 119,102,102 102,102,102 136,136,119 137,120,116 118,117,98 136,136,136 139,122,108 98,94,82
119,119,119 119,102,102 102,102,102 136,136,119 144,128,120 128,128,106 136,136,136 165,150,109 119,119,106
136,119,119 119,119,119 119,119,119 153,153,153 153,153,136 136,136,136 187,187,187 170,170,170 153,153,153
136,136,136 136,119,119 136,136,119 153,153,153 153,153,153 153,136,136 153,153,170 153,153,153 170,153,153
136,136,136 136,136,136 136,136,136 153,153,153 136,136,136 136,119,119 187,187,187 170,170,170 136,136,136
153,136,136 153,153,136 136,119,119 153,153,136 153,136,136 136,136,136 170,153,153 153,153,153 170,170,153
153,153,136 136,136,136 136,119,119 170,170,170 170,170,153 170,153,153 187,187,187 204,187,187 204,204,187
153,153,136 153,153,153 153,153,153 187,187,187 204,204,187 204,204,204 187,187,187 204,204,204 221,204,204
153,153,153 153,136,136 136,136,136 170,170,170 170,153,153 136,153,153 187,187,187 187,170,170 153,153,153
153,153,153 170,170,153 170,170,170 187,170,170 187,187,170 187,187,187 187,187,187 204,187,187 204,204,204
170,153,153 187,187,187 170,170,170 51,51,51 153,153,153 221,204,204 17,17,17 68,68,68 187,170,170
170,170,170 153,153,136 170,153,153 187,170,170 153,153,153 170,153,153 170,170,170 170,153,153 170,170,153
187,170,170 170,170,170 187,170,170 187,187,187 204,204,187 204,187,187 187,187,187 204,204,204 204,187,187
187,187,170 187,170,170 204,204,204 238,238,221 221,221,221 204,187,187 238,238,221 238,238,221 221,204,204
187,187,187 187,187,187 187,170,170 221,221,221 238,221,221 238,238,238 238,221,221 238,238,238 238,238,238
